GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	direction	logFC_ave	power	TF
SVIL	-1.0880282726589963	6.483431775086008	-3.4272635574098724	0.0015022956849573307	0.022229780221798223	-1.2340811113018049	T1h	-1	-1.0880282726589963	NA	0
GRPEL2	0.5486782129174745	8.590543975318552	3.4265522307420646	0.0015052818995450355	0.022255587238554673	-1.2358955832836864	T1h	1	0.5486782129174745	NA	0
TAB1	0.9021339404335027	5.874944892004156	3.425886997351911	0.0015080797565400952	0.022272510159571005	-1.2375923094605366	T1h	1	0.9931032321128845	0.9237363759532935	0
AKR1E2	-0.5722937271073052	7.677764303058106	-3.4242779352029427	0.0015148678118024382	0.02232732277696795	-1.241695660686207	T1h	-1	-0.5722937271073052	0.819297071113006	0
TRPM2	0.5083620577376493	8.760361053114266	3.422227902165453	0.0015235585802055812	0.022411480759907208	-1.246922161397876	T1h	1	0.5745753671083675	NA	0
ZDHHC17	-0.5131952671857789	8.469920140862133	-3.4219750374709887	0.0015246338608532048	0.02241725901465182	-1.2475667245108886	T1h	-1	-0.5173657185455771	0.8736751828227528	0
CCDC137	0.7398772242489935	5.67301549504314	3.421792819275792	0.001525409175355502	0.022423640032502704	-1.248031191882931	T1h	1	0.6419439094196773	NA	0
HOXD4	0.5130080300305639	6.002823183993302	3.4193251142800203	0.0015359462018471682	0.02252956463822275	-1.2543200632930462	T1h	1	0.5130080300305639	NA	1
LAMTOR3	-0.5499224692063347	8.975891685046863	-3.418554747592806	0.0015392499010836917	0.022548885356513983	-1.2562828551073348	T1h	-1	-0.5441925480129113	0.9829937244989234	0
HDGFRP2	1.0655903713867856	5.2774029369808275	3.417629020565567	0.0015432288643876006	0.022581923433917343	-1.2586411918790725	T1h	1	0.7443045581025215	0.9656354162705416	0
RAPGEF1	1.4208127500131207	3.3688158197687152	3.4159368062169624	0.001550527826277974	0.022636049616229902	-1.2629513682601896	T1h	1	1.4208127500131207	0.9440935911659311	0
CAPN2	0.9546133527245946	4.619060884734922	3.4157906491917815	0.0015511597886253632	0.022636424622869005	-1.2633235892771149	T1h	1	0.7539594147537918	0.9381526495334105	0
HBP1	-0.5223724742776703	6.675891011278399	-3.415296137435266	0.0015532998176629263	0.022644621498030728	-1.2645829131263682	T1h	-1	-0.5223724742776703	NA	1
RCBTB2	-0.5379542638323915	7.544078677315461	-3.414042893378014	0.00155873597793476	0.02269456459396953	-1.2677740160614839	T1h	-1	-0.5379542638323915	0.9996691159142759	0
CEP152	-0.6928623273629491	5.112989228414099	-3.4125587053825717	0.0015651974660196315	0.02272029909193828	-1.2715524066011286	T1h	-1	-0.6161333238386032	0.9331737200427251	0
HELZ	-0.7554744415085244	7.292231985778215	-3.41249005566583	0.0015654969559236946	0.02272029909193828	-1.271727152568908	T1h	-1	-0.7019408341392315	0.9999197741602587	0
PCBD2	-0.5869125879071762	7.494804958708147	-3.4121156022765518	0.0015671315052672359	0.022721674118939505	-1.2726802823585137	T1h	-1	-0.5869125879071762	NA	1
VPRBP	-0.544795578518201	8.401926262483812	-3.411795557220242	0.0015685298488439252	0.02272863294827999	-1.273494880172099	T1h	-1	-0.544795578518201	0.9971322942666109	0
CDAN1	-0.5612912835028192	5.5159549613392675	-3.4115881910215857	0.0015694365128610486	0.022731028478793377	-1.2740226605632294	T1h	-1	-0.5612912835028192	0.9999427449206119	0
FDXR	0.5053961994904137	5.261087676849056	3.4115467279846596	0.0015696178612566167	0.022731028478793377	-1.2741281887436653	T1h	1	0.5053961994904137	0.9814774450046538	0
SUB1	0.5323432495247324	9.609232417953416	3.4102499532034707	0.001575299751652378	0.02277098495833162	-1.277428304432708	T1h	1	0.5323432495247324	NA	0
TMEM56	-0.5916980853158158	9.542766333884884	-3.4098996487860096	0.0015768380056814647	0.022783679224351046	-1.2783196735938125	T1h	-1	-0.5916980853158158	0.9171931345435671	0
CASQ2	0.7751701720905877	4.276142107362185	3.409132203006735	0.0015802130367672533	0.02281598143084944	-1.2802723216070993	T1h	1	0.7751701720905877	0.8461189519428218	0
ANKS1A	0.545457026665984	8.041122209588028	3.4079030649782203	0.0015856328888017132	0.022843777211739535	-1.2833992148930555	T1h	1	0.602393314263006	0.8786914792776749	0
LOXL4	0.625932699301079	6.77024899160675	3.407597488554685	0.0015869830802712095	0.022848881628185425	-1.2841765049884861	T1h	1	0.625932699301079	NA	0
WHSC1	-0.5095636820724101	7.480896435718073	-3.407337000305424	0.0015881349185060715	0.02285506847917791	-1.2848390773317888	T1h	-1	-0.5095636820724101	0.942179257593564	1
NKAP	0.5475006101303581	6.3307401355309905	3.4065540659450946	0.0015916017524648678	0.022878491659847327	-1.286830379208248	T1h	1	0.5475006101303581	NA	1
DLG1	-0.5236026900326074	10.300328176551984	-3.4038896561121224	0.00160345413308727	0.0229695562120491	-1.2936052695730664	T1h	-1	-0.5236026900326074	0.8523718839646995	0
RAB11A	0.5451965104043293	9.22423623135645	3.4037510057148554	0.001604073214071279	0.02297508468910058	-1.2939577479048232	T1h	1	0.5451965104043293	0.8054900267144265	0
TIMM13	0.5599547437478192	4.147764687826803	3.4029492456113637	0.001607657603363877	0.02300468969007234	-1.2959958481826757	T1h	1	0.5599547437478192	0.81746546687287	0
TMEM173	0.5192731065851239	6.971208140009086	3.402655182768652	0.0016089741766075337	0.02301759150901639	-1.2967433049128152	T1h	1	0.5192731065851239	NA	0
ENG	0.5396838977367198	5.424796555015626	3.402643524082238	0.0016090263959515677	0.02301759150901639	-1.2967729386007516	T1h	1	0.5396838977367198	0.8372138752360337	0
ZC2HC1A	0.9846779744505296	5.067229346031486	3.401271247799166	0.0016151841797633951	0.023057390428544853	-1.3002605906750597	T1h	1	0.9846779744505296	NA	0
SMDT1	0.5004893230406617	7.559501854788131	3.401241417034844	0.0016153182888865598	0.023057390428544853	-1.3003363979507467	T1h	1	0.5004893230406617	NA	0
TTC3	0.5269340913453551	6.163849192241338	3.400215744615672	0.0016199358582263293	0.023080247510643137	-1.302942678871359	T1h	1	0.5269340913453551	0.8502100483392293	0
TNIK	0.510182318622852	5.949397167451358	3.399873541628189	0.001621479262737726	0.023093483091299466	-1.3038121442957173	T1h	1	0.510182318622852	0.9765147284622054	0
GID4	-0.5023114022774733	7.6915998915865424	-3.3996960426105027	0.001622280373460104	0.023096543050354246	-1.3042631143865062	T1h	-1	-0.5023114022774733	0.8512972106449769	0
KIAA1107	-1.1221894916001771	4.731992648871786	-3.3995038571381024	0.0016231481961303327	0.02310055885948516	-1.3047513848297072	T1h	-1	-1.1221894916001771	0.9534536940883588	0
ASTN2	0.5362924451100737	7.5849270718767645	3.3988812557252537	0.0016259626353371634	0.02312049887129471	-1.3063330834494833	T1h	1	0.5362924451100737	0.9815159496728735	0
ENO2	0.6367616702988332	8.15058530591828	3.397707733428036	0.0016312801910874366	0.023158648498187284	-1.3093139812979375	T1h	1	0.6367616702988332	0.8109340830979822	0
ZNF710	0.6120956844949852	6.492006448543071	3.3975823004041525	0.0016318495467113005	0.023164177186981414	-1.3096325666150612	T1h	1	0.6120956844949852	0.8830918784355289	0
CD82	-0.5071496822189996	8.276735210871504	-3.3974880316265845	0.001632277569253814	0.023168584260627918	-1.3098719944580877	T1h	-1	-0.5071496822189996	0.988382886573064	0
N4BP1	0.5026059173037822	8.134762808127668	3.3970520877980896	0.001634258347765199	0.023181673543324923	-1.310979179492528	T1h	1	0.5026059173037822	NA	0
AS3MT	0.5176125698574578	6.338974108656044	3.3961611418072044	0.0016383136576449135	0.0232091294496327	-1.3132417297275607	T1h	1	0.5176125698574578	NA	0
SLC30A7	-0.5559619548188861	5.461759787142859	-3.3958675153348334	0.0016396522632757704	0.023214629786377516	-1.3139873261521489	T1h	-1	-0.5886562053219592	0.8987989340170446	0
ITGA6	-0.5340535113857365	7.533682367571652	-3.3948534663984575	0.0016442832381416824	0.023253581924936522	-1.316562018149173	T1h	-1	-0.5340535113857365	NA	0
TMEM63A	-0.669973440658481	6.970864508975693	-3.394719826759703	0.0016448944785920844	0.023255551177822267	-1.3169013030839523	T1h	-1	-0.669973440658481	0.9990146980240815	0
POLR1A	0.9578309284209854	3.5806640188154457	3.392941421469634	0.001653049272989337	0.02332495080499149	-1.3214156839515896	T1h	1	0.9578309284209854	NA	0
CCRN4L	0.5418574832504639	5.83295243828631	3.3924165679889593	0.0016554633493274192	0.023341324600919637	-1.3227477661083755	T1h	1	0.5418574832504639	0.8075411301717118	1
P2RX4	-0.5613233076705244	4.849177220470099	-3.3918003540246637	0.0016583019465280866	0.02336632450343472	-1.3243115888265633	T1h	-1	-0.5613233076705244	NA	0
HELB	-0.5593227993345593	6.929206566230301	-3.390832849563566	0.0016627681679129654	0.02340248529636213	-1.326766623622369	T1h	-1	-0.5593227993345593	NA	0
SRGAP3	0.5102368342024519	8.405801838828744	3.390561137445502	0.0016640245219344003	0.023410837709798748	-1.327456027177627	T1h	1	0.6700265659645308	0.8820774987905922	0
SLC17A5	-0.5289145696881379	6.062640437186744	-3.3892675902368157	0.0016700181475088078	0.023467654658369048	-1.3307377056716447	T1h	-1	-0.5289145696881379	0.9315135048834546	0
SLC6A13	0.8895812759417439	7.645233153877295	3.388912174044223	0.0016716685758961195	0.02347475288385905	-1.3316392715233842	T1h	1	0.6891057704483755	NA	0
IL17RA	0.6120857689697177	5.315932179911353	3.3886141220707486	0.0016730538280668194	0.02348599200948563	-1.3323952876022869	T1h	1	0.6120857689697177	0.9893116689181746	0
CDH5	-0.5515530450875046	6.507484872228893	-3.388026960867165	0.0016757859833958883	0.0235026951372209	-1.3338845377011337	T1h	-1	-0.5515530450875046	NA	0
MTMR2	-0.6511685181282587	8.810721788214353	-3.3873108162677186	0.0016791240984752346	0.02353200933438046	-1.3357007585999732	T1h	-1	-0.6968246120264157	0.8309700499362456	0
KLF11	0.5026195069050781	5.724494365528538	3.3870687294368866	0.001680253959240626	0.02353700944611113	-1.3363146732147113	T1h	1	0.5026195069050781	0.9482782543386771	1
METAP2	-0.5375417907632478	7.275618771069258	-3.385980302069061	0.001685342830386729	0.023581854869316837	-1.3390745710167824	T1h	-1	-0.8086360453262325	0.8748290997289493	0
TNKS1BP1	0.5067436009595303	7.466933939256644	3.3850743839799993	0.0016895896329437402	0.023619614150064337	-1.341371341503569	T1h	1	0.5067436009595303	0.8276352576881221	0
FRMD7	0.5059907865966826	7.739597576770063	3.3849376101647635	0.0016902316961712961	0.02362221724725118	-1.341718076509684	T1h	1	0.514398800507641	0.817575349378619	0
NELL2	-0.5723708799915261	8.382649471392313	-3.384754840126429	0.0016910900458660038	0.023631569655488786	-1.3421814053428252	T1h	-1	-0.5723708799915261	NA	0
STAG2	-0.5879434476568326	5.354139703662233	-3.3845242645248703	0.0016921735015478605	0.023638247282926406	-1.3427659049383074	T1h	-1	-0.59614194647855	0.9933211313370001	0
STRAP	-0.5553837945526832	7.320641611096371	-3.3843327689410314	0.0016930738282573646	0.023644613056146083	-1.3432513229438081	T1h	-1	-0.549076227162042	0.8123287634823726	1
HEPACAM	0.6148183855471494	8.845769419742965	3.384324342918116	0.001693113454178634	0.023644613056146083	-1.3432726815664475	T1h	1	0.6148183855471494	0.9991359711474492	0
ITGAV	-0.5007262002458921	7.86573015078025	-3.3836321802530365	0.0016963715904250076	0.02366336696751653	-1.3450271111932812	T1h	-1	-0.5007262002458921	0.9014440864023298	0
ROS1	0.5864990963714982	6.00336523271112	3.3827013097689673	0.0017007628273541459	0.023692305811897206	-1.3473863078558654	T1h	1	0.5864990963714982	NA	0
CEP95	-0.5685701591253647	8.124766996784844	-3.3822668280461268	0.0017028161479261368	0.023708782599637917	-1.3484873447579915	T1h	-1	-0.5685701591253647	0.9512155633519258	0
PTPN11	0.6088353314422266	6.240386665094391	3.380517901934056	0.0017111054231573354	0.023775486549459976	-1.3529186388538452	T1h	1	0.6088353314422266	0.9108668626054102	0
PRSS57	0.5985994817148317	8.838663254479718	3.380051782870809	0.001713321164994724	0.02378257212446186	-1.3540994587019046	T1h	1	0.5985994817148317	0.9003255774856621	0
RPS16	0.5168521019397954	7.08362899981234	3.3800298587325366	0.0017134254510525154	0.02378257212446186	-1.3541549971021771	T1h	1	0.5168521019397954	0.9989401668111221	0
TKFC	0.5063505556438042	9.040141371360683	3.379941009305758	0.001713848141302413	0.023785562363027576	-1.3543800692960346	T1h	1	0.5063505556438042	NA	0
HSD3B1	0.6589654011215584	6.136891236553248	3.379634861928353	0.0017153053640286428	0.02379992238450348	-1.3551555747360222	T1h	1	0.6589654011215584	NA	0
NBAS	-0.6298345838539428	5.384834484078916	-3.379631767571031	0.001715320098826035	0.02379992238450348	-1.355163412905692	T1h	-1	-0.6298345838539428	0.9987914983335583	0
ITM2A	0.5051208068363966	8.741065858905188	3.3794577464135704	0.001716148952552916	0.023802733301067743	-1.3556042117643878	T1h	1	0.5051208068363966	NA	0
OLIG3	0.5222386525379852	5.210093296657135	3.377570644341309	0.0017251617597566803	0.02387944199632625	-1.3603835348886575	T1h	1	0.5222386525379852	NA	0
LBR	-0.6429837539361811	7.2741842471296465	-3.37704430877546	0.0017276836044279567	0.023903039346793924	-1.3617163034445197	T1h	-1	-0.6429837539361811	0.9567746374038888	0
VILL	0.6467825396654385	5.774732054361951	3.3757716734129684	0.001733795792083279	0.023939464650403062	-1.3649383891077616	T1h	1	0.5923280847433992	NA	0
OXSR1	-1.0867032230559799	7.073847374826987	-3.37525684158298	0.001736274287154803	0.023954863076478844	-1.3662416756273883	T1h	-1	-1.0867032230559799	0.8761396030914624	0
NET1	0.5656061916644521	6.921943025338973	3.37480752085976	0.001738440168718762	0.02397060154355104	-1.36737903928364	T1h	1	0.5656061916644521	0.9096913616644631	0
TOP2A	0.6206864050468894	8.1238759802865	3.3745963036301667	0.0017394592015800726	0.023975073591454437	-1.367913665895661	T1h	1	0.6206864050468894	0.9061156712177928	0
PNKD	0.5140706515404236	8.086604080233021	3.3744566785424253	0.0017401331465793928	0.023975876231668067	-1.3682670712943201	T1h	1	0.5140706515404236	0.9239246736107591	0
MAP4K4	-0.8569266779104234	6.122618044777726	-3.372754770719519	0.0017483680471006445	0.02404045963884196	-1.3725741748084745	T1h	-1	-0.8569266779104234	0.8715511045593022	0
SEPT9	0.509101050844996	6.780612270601825	3.3726646829848432	0.0017488049852215038	0.02404335414770805	-1.3728021334663447	T1h	1	0.509101050844996	0.8863330602247691	0
BRCA1	-0.5091064943580639	5.708841333972715	-3.3719984982586664	0.001752039317289399	0.02407438588919082	-1.3744877556786648	T1h	-1	-0.5091064943580639	0.9926637633699453	1
TULP4	-0.6211700758315271	8.89173168824412	-3.371690112924358	0.0017535384667208558	0.024088267594285433	-1.3752679939664025	T1h	-1	-0.6211700758315271	0.8305287339790699	0
TMEM141	0.5389189758951485	9.188736823816008	3.3701482056617396	0.001761052538037521	0.024156130178632152	-1.3791685897160466	T1h	1	0.5389189758951485	NA	0
CACNA1I	-0.5063278276324796	7.6953268253670135	-3.3701201534866114	0.0017611895275525449	0.02415632798720619	-1.3792395454623145	T1h	-1	-0.5063278276324796	0.974240645753216	0
STXBP5	-0.5196906877702041	9.110119431922113	-3.369440442784137	0.0017645119316729797	0.02417329831376599	-1.3809587273933213	T1h	-1	-0.545860153902173	0.9838066535127543	0
EGFR	0.5439697318110053	7.967727495221031	3.3692206857561753	0.0017655873784518134	0.024177876708861505	-1.3815145175916994	T1h	1	0.5439697318110053	0.9449617007367795	0
CTH	0.6740688460840945	6.777738497826586	3.3691717734887994	0.0017658268305319265	0.024177876708861505	-1.3816382196872423	T1h	1	0.6740688460840945	NA	0
SNTA1	0.5081264363872071	8.192043014662836	3.368464437137392	0.0017692930991389402	0.024199587089087413	-1.3834270136677054	T1h	1	0.5081264363872071	0.8044553217477495	0
KCNN2	-0.5143131908034322	7.228251742742518	-3.3684558546226095	0.001769335197273602	0.024199587089087413	-1.3834487169448542	T1h	-1	-0.5143131908034322	NA	0
CDK14	-0.5894948567936567	9.386098885391956	-3.368331548362839	0.0017699450399159176	0.024199587089087413	-1.3837630567471386	T1h	-1	-0.5894948567936567	0.9864093222356105	0
C11ORF70	0.6187685248047554	4.55545526136466	3.368005810323905	0.0017715440541494066	0.02420569802883955	-1.384586739589639	T1h	1	0.6187685248047554	NA	0
TRMT10B	0.6881100438300374	5.539663224089727	3.3676478318770218	0.0017733029263056804	0.024223460147848867	-1.3854919006878408	T1h	1	0.6881100438300374	NA	0
SGIP1	0.6916617699354566	6.794376006925124	3.364742716876332	0.0017876386500451937	0.024331586632337688	-1.3928357652648522	T1h	1	0.6916617699354566	0.9817037482904184	0
PTPRO	-0.7348076273413371	7.507198136676269	-3.364679100651362	0.0017879538101679083	0.024331586632337688	-1.3929965449525952	T1h	-1	-0.7348076273413371	0.9531332880642664	0
ZFR	-0.5060730499666928	7.683660101738332	-3.364170114347578	0.0017904772845366889	0.024344482361971637	-1.3942828692019011	T1h	-1	-0.5060730499666928	0.9412062024113952	0
ENTHD2	0.5547501371880932	6.667120532271375	3.364089150312139	0.0017908790053068932	0.024344482361971637	-1.3944874745608224	T1h	1	0.5952880348626053	0.9895681406890212	0
FAM175B	-0.5375623072947864	6.761493626268758	-3.364043463912235	0.001791105726401839	0.024344482361971637	-1.3946029281948924	T1h	-1	-0.5375623072947864	0.9216138131627405	0
FSTL1	-0.5187448995149193	8.358203280060906	-3.3639933014553844	0.0017913546917630988	0.024344735075950807	-1.3947296923016612	T1h	-1	-0.5187448995149193	NA	0
AQP9	-1.0185906943766838	8.732605611693666	-3.3631315740483987	0.0017956367704778427	0.024376035078719875	-1.3969071877162431	T1h	-1	-1.0185906943766838	0.9788060067039414	0
KIAA0195	-0.5242975656512545	6.733874250365225	-3.3621271928530034	0.0018006400713813516	0.024422087112251207	-1.3994447935895753	T1h	-1	-0.5242975656512545	0.9618880846827433	0
LIMD2	0.621287526820411	7.694075894275263	3.3617566741140634	0.0018024891645053523	0.024442120166325364	-1.4003808246433467	T1h	1	0.621287526820411	NA	0
PHRF1	-0.5047685076096489	4.328396781705226	-3.3615643730218703	0.001803449568549123	0.02444416539768783	-1.400866608625634	T1h	-1	-0.5047685076096489	0.9997852093940199	0
LUZP2	-0.625814121917637	9.863977627078633	-3.361293962945574	0.0018048008977549906	0.024449916148827647	-1.4015496845570814	T1h	-1	-0.625814121917637	NA	0
EYA3	0.5803561773424644	5.115785043304535	3.3597272239780493	0.001812649484925291	0.02450570799060338	-1.405506828712105	T1h	1	0.5803561773424644	0.9932212577134066	1
VEPH1	0.6085438625785891	5.619932447772393	3.3584913694604106	0.0018188635117976513	0.024547226819218153	-1.4086275833263864	T1h	1	0.6085438625785891	0.849702091474096	0
